user_id	item_sequence
13067	2829 3476 3461 3471 10776
13068	4386 8042 8857 10444 10210
13069	818 1629 8729 9884 10389 8031 9656 11181 11215
13070	1481 1529 2435 3072 3209 3325 4434 8745 9606 9633 9856 10574 10617 11158 5097 8135 9034 10631 10748 56 4326 11638
13071	33 343 588 18 14 4081 4100 6971 8145 1489 6397 10139 1335 1507 1273 232 2767 3787 5585 7493 3951 9935 2642 4305 6444 4312 6723 10324
13072	4004 3438 4386 6362 8060 9293 6614 7473
13073	7885 2133 3153 7248 1269 8516 1221 4248 7632 8109 9142 9480 6453 7965
13074	1004 1951 4001 4578 4596 10249
13075	5247 8576 9529 2967 6565 9565 1045 6969 2070 3742 5308
13076	6865 920 6884 5692 5829 6088 6190 6605 9337 10744 8642
13077	11561 7636 11650 1247 11657
13078	2411 6610 6608 1092 11172
13079	1629 2647 3274 9452 6601 7466 10390
13080	6342 453 1408 1714 8630
13081	5474 9590 9265 2615 9249 10563 10812 5089 6640 11801
13082	7531 8182 1314 7848 8957 9717
13083	280 6058 7168 8242 8102 1389 7755
13084	4857 5243 7976 8815 8818 10513
13085	2621 2705 2647 5799 2247
13086	2318 9882 7094 7290 11405
13087	7168 8823 9856 10162 10659
13088	1265 5030 2020 8966 10608
13089	3703 43 9122 6234 9026 6612 1513 3770 1514 9224 11642 11340
13090	1331 8516 5069 1809 6268 7999
13091	9397 10708 9159 7836 11053 11733
13092	443 8312 2288 6982 8718
13093	2432 5541 647 5559 7294 6293 8484 10144
13094	8949 5429 6049 10208 6307 10361 10638 4971 6733 8083 9163
13095	443 3251 4270 1651 7146 5008
13096	4184 258 3207 10055 11650
13097	7909 4287 6857 6864 434
13098	3876 7548 6434 10646 7531 8957 652
13099	5415 6241 6457 7081 472
13100	280 1877 3209 3395 4903 9118 10051 267 509 5097
13101	7553 6259 9458 8687 1977 10317 3700 10813 10479 4021 10557 7846 3872 11646 11713 11602 11760 11200
13102	2419 3181 2777 1261 4040 5767 8970 9458 9884 10199 10811 10917 10916 10756
13103	1879 4036 4857 5243 5566 7129 8091 8598 8600 8634 8635 8697 8699 8700 8704 8706 10121 10122 10205 10207 10242 10243 10246 10284
13104	201 10269 1017 4624 10045 1901 9058
13105	6800 9148 132 441 10950
13106	1267 4875 2395 1212 766 8762 10908
13107	9615 9840 9841 9851 9999 10169 10656 10008 2445 6852 9561
13108	7073 9582 9589 8560 10558 10561 10569 10698 10896 10895 10372 6234 10387 11663 11732 11767 11768
13109	2171 4530 1458 4959 4879
13110	2647 3156 5009 5316 5986 6110 7365 11424
13111	4078 5248 9098 9658 10361 8086
13112	5527 257 4302 3842 4100 2647
13113	5767 6296 6432 7911 8558 6259 9592 9593 9594 8726 9884 9882 10383 3714 10281 10813 10815 10729 5089 5092 7027 11613 10378
13114	1446 7161 2721 5818 6940
13115	1261 8729 7543 9884 10383 10708 10709 11372
13116	6392 2807 10012 11402 11657 3770
13117	1595 1646 4762 6110 6407
13118	3558 351 267 4036 8319 766 6617 439
13119	1808 5174 10221 3393 5411
13120	1237 689 8678 8677 9394
13121	2948 4932 2977 5425 5046 4266 6788 4208 4965 11594
13122	1171 1175 2139 6032 6573
13123	386 1356 1451 5444 5455
13124	3646 5116 7091 7665 4066 11650
13125	345 5654 6901 5419 3265 5030
13126	5520 9048 2356 9722 8795 5664 7064 10564 9053
13127	3030 4850 4865 7699 9144 10014 10016
13128	3657 8729 9883 3711 10751 10752 11899 11829 11613
13129	4877 8334 9200 11306 11887
13130	4036 8091 8600 10121 10284 8598 8706 8743
13131	779 3733 9529 11376 11378
13132	640 7226 638 463 5928 591 592 10269 10400 11282 10498
13133	2217 3129 4495 542 5010 9122 9378 11368 286 1554 6873 9403 11560
13134	3693 4184 3293 3694 10663
13135	715 5589 6706 7273 7274 7239 1558
13136	3207 3556 7239 8789 9751 148
13137	5535 8726 3700 8675 10570 10758 10814
13138	7352 10161 10854 10855 11128
13139	8935 9561 10285 11452 11453
13140	1298 4723 281 6096 5097 8220 9057 6105
13141	1513 7571 4184 6434 6590 10990
13142	1306 4750 5342 5825 1674
13143	1595 94 1759 3661 6154 1404 10723
13144	1253 7064 1244 4790 3233 4794 7650
13145	8898 7037 1637 6771 9368
13146	3249 2120 4972 5097 8516 9753 9827 9831
13147	4462 4067 7042 9224 4362
13148	8583 8587 908 4661 4959 5174 5632 7413 8815 8958 8940 1253 6324 10915
13149	368 529 3760 8645 29
13150	2318 9030 11193 11217 11700
13151	1314 688 404 467 5503 7336 8325 1242 9695 1659
13152	91 148 6996 2108 3366
13153	9393 8232 11661 11561 11665 11835 1247 11275 11678 11227 11704 11044 11474 12089
13154	10135 10247 10852 10854 10876 9447
13155	1449 2171 3555 3347 3898 4675 5510 1705 4682 7074 10957 3993 11857
13156	2716 2717 4642 5847 4978
13157	2027 3243 4825 1392 4188 4680 8942
13158	160 6700 6955 339 4010 6546 6679
13159	518 3754 11246 2304 3662 6952 10056
13160	3397 90 1901 6010 6979
13161	7087 7086 748 6311 2829 3380
13162	23 2529 3545 5437 10392
13163	191 3767 1441 1200 892 3762 2719 2153 394 1968 8558 8969 7354 8729 1520 726 6823 11810 11800 650
13164	8871 9366 9780 11792 11838 11921
13165	2770 7061 3833 6026 2318 6873 7224 5000
13166	4184 6433 7445 7474 2027 2647 7418 8565 8666 9196 3902 10057 10150 8135 11193
13167	6362 10310 10556 1851 8635
13168	10534 10741 10746 5121 8800 9831 10105 7531 9766
13169	11808 11936 11937 11939 11940 11941 11965
13170	4191 4386 6470 5795 5856 6198 6449 6485 6488 10432
13171	3565 5661 6609 7752 10262 11033 7852 4516
13172	567 821 827 1494 4434 5683 5786 6317 6758 7687
13173	6811 8102 8616 10488 10592 10655 544 8871 5113 11062 8957
13174	2299 2341 2663 2419 1164 3878 4024 4724
13175	2999 7647 7652 9529 6793
13176	2214 2756 3550 6401 7468 5963
13177	2073 5100 7132 6824 8288 9101 4021 6996 8306 8307 2026
13178	2002 7651 438 8826 2811
13179	9322 158 4015 8799 10711 2305 7964
13180	1331 2928 1977 2445 6947 7651 8801
13181	2787 8757 8790 5342 8962
13182	846 6656 434 6387 1244 6527 2680 8327
13183	4208 3438 6807 7316 7088 8935 6467 7478 5397
13184	2921 5237 6942 7603 8123
13185	4969 4992 5022 10834 544 10859 3325
13186	2321 2330 6564 1719 3015
13187	2920 3221 6850 8793 9210 9398
13188	5166 6491 8237 6158 7976
13189	592 9837 2772 5752 9204
13190	3575 4777 3656 535 54 457 4815
13191	7116 146 9529 2594 8537
13192	7327 2660 4156 5612 6569
13193	991 5640 5577 1630 2647 8047 9045 3730
13194	3923 2017 12 6903 2410 4752 11119
13195	2708 3767 5840 9494 2805
13196	6401 9961 3130 7559 8485 9638 10042
13197	6096 8650 9034 9755 9908 11019 11420
13198	8516 356 1107 8437 9208
13199	3139 3521 3869 3516 8119 8374 11911 8703
13200	1379 7029 8834 4123 79
13201	1333 9164 9165 8029 8066
13202	1912 8334 4725 9609 356 454 1519 3081
13203	2973 3325 8123 8650 3209 4263
13204	1520 4713 9366 4208 6461 6479 7481 10432 9624 6464 9628
13205	6980 2621 4100 4840 1677 2556 7512 9304
13206	4694 4899 8107 8143 4693 8669 7564
13207	10364 4022 7746 9777 8740
13208	4602 1766 1392 11159 9995 9949
13209	5652 158 851 1281 5274 6341 7645
13210	4676 2085 5736 9494 1730 4156 7667 1351 1364 5771 5825 5843 6420 8158 9171 4090
13211	8222 330 929 5094 2921 4625 6258 1934
13212	4759 10997 11022 11561 11969 552
13213	2148 10873 10874 6874 4519
13214	2421 5889 7820 9703 7355 8255 8181 5925 10049 2973 1585
13215	8661 8662 2721 9235 639 3042 3182 8315
13216	443 839 3247 9171 9732
13217	4754 1291 767 5981 1138 9662 3638 5596 8139 9534 7711 2427 2921
13218	6225 6487 8582 10425 7465 7612 9365
13219	0 10469 10063 9402 10361 4757 6499 11443 11389
13220	2087 6237 1414 6704 11221
13221	10041 10809 5824 3102 6324 2508 139
13222	7999 1905 6155 6209 6938 4598
13223	4036 7129 8517 8598 8635 8706 8743 6287 6370 8325 8601 8697 8705 8707 8857 8896 4857 5453 7015 8599 8699 9646 5265 5630 5632 7125 8091 8595 8704 1879 5635 5646 5751 5920 6660 7607 8701 5243 8600 8634 8700 10121 10122 10205 10207 10243 10284 5636 8107
13224	180 911 1507 1770 2153 2242
13225	9582 9587 8643 8557 10810 10843 11229 11761 11781 11778 11780 11782 11930
13226	779 1520 2002 5986 6382 5628 7282 9682 11162
13227	386 867 3847 7658 7848 1535
13228	2070 4933 4324 5055 5403
13229	414 8637 10468 7848 7976 9508
13230	4208 6466 6471 6476 6479 7472 7608 8067 8069 9624 9973 11311 8736 4907
13231	3446 5595 5810 7020 10767
13232	1760 7559 388 1278 9560 10996
13233	5642 5708 8890 9351 9635 1155 3004 7753 8111 8597 9364
13234	3258 5807 8334 2894 5062 2598
13235	6861 7120 10897 11545 7006 5170
13236	5276 2468 6136 835 9580
13237	790 5697 443 2806 3250 11075
13238	6063 9155 1383 11922 10306
13239	9327 1677 9025 2986 1648 10438 10721
13240	5912 234 2373 4598 5691 6263 7978 10059
13241	2512 7381 8568 5712 7745 7652 5408 9537 11164
13242	4828 6062 4627 7129 8642 9028 3564
13243	3842 9349 9251 9882 7681 10384 3700 10388 10527 10811 10983 11799
13244	3635 9890 1580 1724 10314
13245	38 39 1200 1759 2647 3662 3913 3074 180 1491 4299 1689 1788 2167 3427 3524 3930 4308 5525 5593 6058 8091 8166 9204 56 655 3683 5736 1126 5371 389 8014 9555 11159 11356
13246	3730 5518 11157 11544 7140
13247	10445 8635 8634 10243 4111 11290
13248	9584 9589 1227 10557 11796
13249	3329 4520 5193 5802 6169 9127 1709 5061 145 3948 4165 4537 5697 6181 9529 9659 7651
13250	7295 8554 9516 9265 3574 4510 2384 7552 9593 9724 2018 3116 8235 10529 4557 2287 11372 8456 4101 6843 8943 11449 11564 8975 8976 11618 11567
13251	68 774 1189 1253 5463 511
13252	8413 4740 8242 544 4467 1363 8075 3601 10779 11185 10642 11886
13253	9475 9966 244 525 2772 4658 5151 5415 6567 7830 4187 534 457 3243 1674 1120 2205 6788 1348 3948 5411 6453 7224 7795 11091 2049 7819 9195 11517 11559 11313 11635
13254	4097 7000 3034 9196 9199
13255	7531 8823 8968 9368 11248
13256	8219 9379 2971 6101 11639
13257	9045 7051 11264 1412 10335
13258	3383 3314 5097 5132 2654 7776 7214 8714 7129 8077 8720 3218 8620 4663 4386 8070 9281 9489 9616 11293 5364 10143 10713 11248 11851 11909 11158
13259	11938 1247 12019 12024 12056 11868 12064 12057 11908 12058 11971 11087 9611 12087
13260	1942 2901 7531 8123 8429 8823
13261	183 5475 2144 4591 1818 11402 8228 11728
13262	2053 6512 7011 8322 5208
13263	1489 7294 8255 4296 726 8675 9560 6964 7603
13264	4163 5950 1161 6881 4626
13265	4698 4036 8321 8476 11489 5993 2819
13266	4665 2639 5108 1036 1268
13267	5187 8042 10196 10769 11468
13268	768 5169 4409 3943 471 2727
13269	2769 7540 4997 1635 1265 5828 4876
13270	148 180 10085 5358 3878 1244 5681
13271	3878 2111 10372 10373 11795 11796 11534
13272	3336 7788 8037 6499 9559
13273	2243 4303 5411 6319 1520 5038
13274	2647 6840 4184 8439 9065 9625
13275	2604 2605 8299 181 4021 3859
13276	2671 8869 10398 10487 8039
13277	2921 7365 7526 7890 8642 10307
13278	234 2010 7079 7841 1228 9455 10756 6183 4204 2769 11535 5588
13279	3876 2811 4386 6240 6245 6247 7626 8420 11234 11515
13280	2645 4189 4536 544 6908 3908 9372 5705 1938
13281	4613 10682 663 7459 11313 9946 446 1979 11342
13282	5160 7061 208 2806 10523 2697
13283	7860 4546 6667 8522 920 1693 8074 2220 2492 395 267 1191 10152 10153
13284	1266 2187 1228 6950 9207
13285	4661 6101 7636 7637 10639
13286	6816 890 1749 8320 422
13287	2049 1330 6284 751 2769 626 70
13288	43 6277 7816 4555 70
13289	860 3190 6430 129 721 1751 11448
13290	2359 2647 7455 1859 2214 8642 9200 9217
13291	653 5198 1674 4306 62 6769
13292	260 2027 2647 2769 4648 8312
13293	7785 8429 9543 1686 11451 163
13294	5711 8583 7116 7745 8588
13295	8149 5577 8650 9307 10188 8893 4456 10736
13296	5975 7594 2598 5192 9946 7790 5 6265 9713 9060 3297 3570 4233 4719 5185 5381 5902 6202 6915 7929 8089 8958 9118 2721
13297	1375 7702 1969 5292 3856 3863 6183
13298	7074 2683 113 187 3225 3234 7667
13299	1071 2299 10669 10106 6183 7566 10570 10598 11761
13300	5614 10748 8172 8823 10162 3940 10801 9846 9835 10642 8965 8507
13301	702 6366 6395 6915 7109 8314 7186
13302	6996 3231 10407 10857 11137 9129
13303	133 2212 3118 3593 6453 8581 2434 7763 7032 5033 9121 168 169 5747 5784
13304	8135 10151 10162 10769 3311 11438
13305	6324 6434 7856 9727 9728 1606
13306	2036 2037 5351 6062 2620 646
13307	8144 4089 3811 2683 3312
13308	4036 5265 5453 8091 8517 8598 8599 4857 5630 5632 7125 7129 8595 8857 8896
13309	2645 6819 7074 3962 5771 6849 6926 8312 525 7862 3821 5816
13310	6419 7071 9191 5433 8583 1823 4907 4719 6288 8089 109 52 2767 4696 1375 863 8111 5135 3178 3177 8252
13311	9594 10167 10299 10290 2617 8557 10527 9086 9084 10690 9949 9977 11051 11352 11876 12005 11726 11727
13312	2318 8754 8707 3593 5178 11187
13313	1575 5696 7849 9151 9394
13314	8452 2037 9038 184 3314 5097 9118
13315	770 4464 5925 9818 10337
13316	1234 2647 62 167 272
13317	165 1364 2174 4136 7967 8718 8953 8995 1349 8615
13318	4992 5614 6241 7303 9070 10333
13319	2894 10100 4833 5179 3924 1467 6150 4366 6453 2756 3987 5790 5863 7385
13320	663 4184 389 436 4353 1520 4732 5824
13321	3338 2359 6191 136 5693 32 129
13322	267 5340 8123 8968 9118 9633
13323	11738 11996 12031 12035 11642 11935 12051 12052 11424 11872 11880 11961 11987 12027 12028 12063 1091 11894 12013 11989 11995 12070 11421 11677 11688 12008 12034 12073 12080 11601 11259 11832 11957 11993 11999 12046 12071 12083 12090 5128 11958 12014 12059 12061 12068 12074 12091 12096 11919 11973
13324	2140 4231 4656 5389 7466
13325	667 669 4995 5915 7250
13326	10161 8420 9694 10516 8123 8935 7612 8823 8736
13327	1233 4690 5180 7649 7650 7651 8279 9991 7319 10438 7111 7306 9337 574 5850 8589
13328	839 5024 9810 11079 11560
13329	11304 10714 11873 1247 11839 11971 12078
13330	1791 3258 3666 5149 8095
13331	8557 6965 5498 7750 10911
13332	3225 552 3613 4030 4407 4471 5461 2221
13333	4335 3786 1443 7238 6353 9956 3370 8969 10049
13334	711 6307 571 3770 1181
13335	267 3130 5627 11061 2486 8647 1866 2093 3495 5283 6619 8721 10631 11327 11335 1677 4619 10189 11485 5282 8506 8756
13336	1064 4004 6180 6476 8070 8507 8736
13337	8714 9967 9561 4036 8258 8650
13338	2166 5121 5527 7116 8968 10092 10155 8848 9689 10493 3446 7169 8967 9831
13339	6615 6477 8385 5897 407
13340	5086 7531 8823 9139 9368 9844 8939
13341	11884 11938 11685 11873 11839 11975 11948 12019 11657 11744 12024 12045 12058 11987 12053 11227 11868 12056 11790 12026 10911 11603 11918 11989 12021 12040 12048
13342	7386 9813 11415 11555 8273
13343	1381 2598 5307 8753 10144 10743 10902
13344	175 4152 1335 10669 10572 10698 9158 10652 9706 10701 10889
13345	1476 214 624 3209 4663
13346	2334 5039 2327 3105 4311 8205 4809 5778 2859 2083 9251 9349 10565 9088 10690 5092 7870 5091 9260 10372 5498 5499 6965 9905 10911 11590 9662 2006
13347	330 920 2806 3640 3745
13348	19 8692 5791 2832 3406
13349	1283 3574 3733 5094 7294 3336 9210 2318
13350	9535 10247 10357 10491 10855 10114 8957
13351	7279 5032 2309 7185 2882 7306 7996 10308 6608 6669 2440 3074 7202 11205
13352	2783 769 2921 4674 8090
13353	123 3947 3948 4849 4851 4871 5375 5907 2820 7056 12 6029 1406 7349 899 4613 6411 2243 6929 1412 1651 9500 5196 1279 2325 3977 6990 10959 4743 8760 3581 1841 11645 11644
13354	1901 3680 4653 5084 5189 5405 2419 2552 4499 6167 6509 6921 9946
13355	4724 5510 5767 9584 10698 10814 10163 1942 11201 5746 11625
13356	9349 10528 3703 10752 10813 3855 9995 10441 11651 11857
13357	2373 9958 8166 2115 1669 10354 1382 9555 1387 8511
13358	609 3487 5527 6019 7848 8589 8815 11861
13359	6141 2424 1198 88 3638
13360	2337 6324 7418 8082 8109 10807
13361	11268 761 9997 3767 6857
13362	267 5343 11267 11254 11271 4043 4044 7476 8409
13363	7651 10283 359 2321 3365 8049 8500 8817 9508 10228 10371 10608 11375 501 4525 5516 5042 1117 2929 11377
13364	2028 2031 5409 2647 3259 6329 7589 3246 9211
13365	5184 5576 6667 5181 1242
13366	893 4511 9138 9387 10607 269 553 6726
13367	3540 181 193 534 1908
13368	1823 3219 3983 4927 6289 50 447 10091
13369	1376 2846 83 1359 4906 10880 2033 6981 1342 1754 1839 5132 6972 7816 2927 4257 6859
13370	3587 6720 2139 160 2318 5975 3447 10289 3444
13371	1635 3654 3110 9815 4170
13372	163 1901 2882 3974 7059 2475 9152
13373	8135 10105 10162 10925 10998
13374	3651 1275 9996 9859 479
13375	3080 4344 3221 6219 2002 215 4597 4021 3243 7793 3285 10383 1850 5791 11400 867 8446 449 10736 11026
13376	237 8561 9660 7094 446 1441
13377	6259 9587 9456 9583 9591 3026 9582 8726 4184 7543 10318 1134 9287 10752 10751 10387 11281 9656 10376 11817 11383 11340 11829 11806 11903 11613 11944 11819 11983
13378	8666 9164 6801 10838 5032 11372
13379	10441 12031 10799 11424 11927 11888 11812 12028 11788 11987 11993 12011 11989 11394 12030 11872 11918 11718 12013 12073 11832 12091 12092 12093 11259 12063
13380	1487 1764 1798 5894 5107 3207 5981 8580 1818 6329 10309
13381	5950 4757 7356 8483 6499 7976 6883 8896 11401 473 7468
13382	7972 544 548 3210 6525 7531 9368 11051 11124 11191 11596 10140
13383	8724 3728 9673 4407 9584 2641 28 9777 9935 4200 5793 6411
13384	8782 2615 10571 10758 11782
13385	568 1223 2123 2855 5694 6123
13386	2243 3555 9103 10276 2620 4397 818
13387	1515 2267 4434 5800 2980
13388	2334 7798 9053 9803 10382
13389	5251 9776 267 8197 9122 6020 2908 10381 10880 5143 8168
13390	4173 7214 8903 2037 2165
13391	4152 4049 6434 11796 11727
13392	446 3973 2225 4081 6407 9401 4915 6323 5650 10318 364 2721
13393	4040 11178 11056 11734 11534
13394	394 7645 8048 10945 8197 10827
13395	8135 8323 8590 8823 9856 10468
13396	802 1041 1100 5888 6434 1042 1101 8681
13397	879 2573 1257 3526 3733 3180 1236 7143 552 6915 3438 2145 3571 8413
13398	209 151 1250 1447 2334 2068 2058 2993 5044 3121 10286 5993 14
13399	31 1996 6379 7093 7431 8316
13400	1520 1722 1723 2269 3218 5174 5456 6023 10915 6422
13401	1356 7816 8017 8839 10654
13402	2467 7776 8050 10578 10536
13403	6726 8726 2618 10843 10569 9087
13404	4344 5205 9442 4045 4046 5345
13405	564 2932 2360 5395 4555 2006
13406	190 3841 7856 1553 2757 5139 5491 6726 7454
13407	4805 5527 6062 5775 11250 11547
13408	656 4309 1542 1192 2161 6324
13409	6473 6484 6485 6615 7633
13410	3335 9459 10693 10843 11652
13411	122 8295 8650 10631 11314
13412	9346 6737 8403 1324 6723
13413	2424 6527 721 2257 6585 11268
13414	2735 7659 9946 3203 430 11125
13415	952 1087 5392 3275 5737 6232
13416	1108 3004 4111 5094 7302 4169
13417	6257 7286 298 1255 2041 2713 3141 3142 3161 453 2921 3607
13418	1622 9581 9591 10168 9949
13419	5033 6499 8741 2148 1841 8899 8818
13420	744 3168 1674 771 1765
13421	3176 87 6387 11159 3043
13422	4156 6780 977 280 1632 3571 10574
13423	9381 9385 5388 5697 2144 7061
13424	266 544 2708 8822 9795 10181 11105 11124 1879 2243 3393 3969 7114 8492 8495 2578 658 3149 2027 9460 3468 3549 4211 4466 4954 5928 6072 6371 7124 7940 8463 9282 9560
13425	2153 5196 5308 5689 10608 8135 10162 11084
13426	4464 5712 7418 10863 8815
13427	1516 2082 2084 4948 7594 9525
13428	428 2958 1857 4280 8209 4714
13429	1643 3800 9200 9467 1379 4764
13430	4747 4244 6678 10837 267 883 4165 5841 8843
13431	991 1287 7121 8402 5993 6294
13432	8874 577 11333 11574 429
13433	6399 7652 7653 4174 5243 5527 7650
13434	5619 5321 896 11508 8828
13435	4920 7120 9508 9883 10122 57
13436	1705 3699 5313 5748 5245 10093 11702
13437	8823 8850 9849 10162 11176
13438	8815 8509 7185 8801 11169 7650
13439	895 4397 7512 11343 552 6026 9609
13440	11069 11440 11442 11524 11970
13441	5451 2580 8650 11290 8416 8967
13442	3027 654 5430 6310 9205 1661 1416
13443	5192 5199 5527 6026 7285 6752 544 2467 5569 9527
13444	1212 3196 10777 6307 83 10217
13445	2002 3298 7247 10278 11221
13446	1541 4627 4857 7912 10122 2512
13447	3629 3805 8266 4344 186 2363 6612 6791 2692 3000 3299 3397
13448	7074 8729 9251 2661 10598 11852
13449	11116 4009 4010 6700 4045 7966 10254
13450	3495 7487 7531 2986 5097
13451	11550 9187 9342 10008 10099 11572
13452	10777 5094 5798 8408 9476 9494 11221
13453	188 1520 5299 6634 6840
13454	485 1367 2571 3934 4642 4139
13455	6458 8910 9992 158 7264 10687
13456	8740 5786 5960 8054 5925 6213 11088 5858
13457	428 9153 6929 8582 5491 5521 7095 5193 10829
13458	2851 5094 305 1518 2004 2879 5236 5242
13459	7955 8477 8479 8480 8776
13460	2256 129 3830 6348 99 9858 8299 8298 183 3603 3760 8733 5717
13461	4941 5842 6873 7840 11594
13462	954 8515 533 2995 2500 2636 2647 9151 7731 8928 10665 10959
13463	18 224 21 587 5590 6972 2604 262 3014
13464	8729 9724 8726 2615 9349 9884 10319 2111 10527 3700 3714 10703 10814 5091 8387 3855 5150 9159 10916 10904 11373 11799 11900 11877 11930 11896 11613 11806 11621 12081
13465	10386 8123 9829 7531 10631 9368
13466	2986 3218 3231 8823 9368 5570 7369 8195 3130 3216
13467	8549 5951 420 3311 9875
13468	1238 4114 41 112 166 1236 3090 9931
13469	860 9549 5361 10167 5323
13470	151 1749 209 1158 4402
13471	7531 8957 10353 10488 10491 6049
13472	5208 8589 9024 9967 11861
13473	3487 3993 4036 5243 5527
